################################################################## 
# Generated by FullSWOF_2D version 1.07.01, 2016-06-01
################################################################## 
# Discharge on the left, right, bottom and top boundaries at each time
# time	left discharge (m^3/s)	right discharge (m^3/s)	bottom discharge (m^3/s)	top discharge (m^3/s)
645.301	-5.07479e-06	        0	        0	        0
645.401	-5.0647e-06	        0	        0	        0
645.501	-5.05461e-06	        0	        0	        0
645.601	-5.04452e-06	        0	        0	        0
645.701	-5.03445e-06	        0	        0	        0
645.801	-5.02437e-06	        0	        0	        0
645.901	-5.01431e-06	        0	        0	        0
646.001	-5.00425e-06	        0	        0	        0
646.101	-4.99419e-06	        0	        0	        0
646.201	-4.98415e-06	        0	        0	        0
646.301	-4.9741e-06	        0	        0	        0
646.401	-4.96407e-06	        0	        0	        0
646.501	-4.95404e-06	        0	        0	        0
646.601	-4.94401e-06	        0	        0	        0
646.701	-4.934e-06	        0	        0	        0
646.801	-4.92399e-06	        0	        0	        0
646.901	-4.91398e-06	        0	        0	        0
647.001	-4.90398e-06	        0	        0	        0
647.101	-4.89399e-06	        0	        0	        0
647.201	-4.884e-06	        0	        0	        0
647.301	-4.87402e-06	        0	        0	        0
647.401	-4.86405e-06	        0	        0	        0
647.501	-4.85409e-06	        0	        0	        0
647.601	-4.84413e-06	        0	        0	        0
647.701	-4.83417e-06	        0	        0	        0
647.801	-4.82423e-06	        0	        0	        0
647.901	-4.81429e-06	        0	        0	        0
648.001	-4.80435e-06	        0	        0	        0
648.101	-4.79443e-06	        0	        0	        0
648.201	-4.78451e-06	        0	        0	        0
648.301	-4.7746e-06	        0	        0	        0
648.401	-4.76469e-06	        0	        0	        0
648.501	-4.75479e-06	        0	        0	        0
648.601	-4.7449e-06	        0	        0	        0
648.701	-4.73502e-06	        0	        0	        0
648.801	-4.72514e-06	        0	        0	        0
648.901	-4.71527e-06	        0	        0	        0
649.001	-4.7054e-06	        0	        0	        0
649.101	-4.69555e-06	        0	        0	        0
649.201	-4.6857e-06	        0	        0	        0
649.301	-4.67586e-06	        0	        0	        0
649.401	-4.66602e-06	        0	        0	        0
649.501	-4.6562e-06	        0	        0	        0
649.601	-4.64638e-06	        0	        0	        0
649.701	-4.63656e-06	        0	        0	        0
649.801	-4.62676e-06	        0	        0	        0
649.901	-4.61696e-06	        0	        0	        0
650.001	-4.60717e-06	        0	        0	        0
650.101	-4.59739e-06	        0	        0	        0
650.201	-4.58761e-06	        0	        0	        0
650.301	-4.57785e-06	        0	        0	        0
650.401	-4.56809e-06	        0	        0	        0
650.501	-4.55833e-06	        0	        0	        0
650.601	-4.54859e-06	        0	        0	        0
650.701	-4.53885e-06	        0	        0	        0
650.801	-4.52913e-06	        0	        0	        0
650.901	-4.51941e-06	        0	        0	        0
651.001	-4.50969e-06	        0	        0	        0
651.101	-4.49999e-06	        0	        0	        0
651.201	-4.49029e-06	        0	        0	        0
651.301	-4.4806e-06	        0	        0	        0
651.401	-4.47092e-06	        0	        0	        0
651.501	-4.46125e-06	        0	        0	        0
651.601	-4.45158e-06	        0	        0	        0
651.701	-4.44193e-06	        0	        0	        0
651.801	-4.43228e-06	        0	        0	        0
651.901	-4.42264e-06	        0	        0	        0
652.001	-4.41301e-06	        0	        0	        0
652.101	-4.40339e-06	        0	        0	        0
652.201	-4.39377e-06	        0	        0	        0
652.301	-4.38416e-06	        0	        0	        0
652.401	-4.37457e-06	        0	        0	        0
652.501	-4.36498e-06	        0	        0	        0
652.601	-4.3554e-06	        0	        0	        0
652.701	-4.34582e-06	        0	        0	        0
652.801	-4.33626e-06	        0	        0	        0
652.901	-4.32671e-06	        0	        0	        0
653.001	-4.31716e-06	        0	        0	        0
653.101	-4.30762e-06	        0	        0	        0
653.201	-4.29809e-06	        0	        0	        0
653.301	-4.28857e-06	        0	        0	        0
653.401	-4.27906e-06	        0	        0	        0
653.501	-4.26956e-06	        0	        0	        0
653.601	-4.26007e-06	        0	        0	        0
653.701	-4.25058e-06	        0	        0	        0
653.801	-4.24111e-06	        0	        0	        0
653.901	-4.23164e-06	        0	        0	        0
654.001	-4.22218e-06	        0	        0	        0
654.101	-4.21274e-06	        0	        0	        0
654.201	-4.2033e-06	        0	        0	        0
654.301	-4.19387e-06	        0	        0	        0
654.401	-4.18445e-06	        0	        0	        0
654.501	-4.17504e-06	        0	        0	        0
654.601	-4.16563e-06	        0	        0	        0
654.701	-4.15624e-06	        0	        0	        0
654.801	-4.14686e-06	        0	        0	        0
654.901	-4.13748e-06	        0	        0	        0
655.001	-4.12812e-06	        0	        0	        0
655.101	-4.11877e-06	        0	        0	        0
655.201	-4.10942e-06	        0	        0	        0
655.301	-4.10009e-06	        0	        0	        0
655.401	-4.09076e-06	        0	        0	        0
655.501	-4.08145e-06	        0	        0	        0
655.601	-4.07214e-06	        0	        0	        0
655.701	-4.06284e-06	        0	        0	        0
655.801	-4.05356e-06	        0	        0	        0
655.901	-4.04428e-06	        0	        0	        0
656.001	-4.03502e-06	        0	        0	        0
656.101	-4.02576e-06	        0	        0	        0
656.201	-4.01652e-06	        0	        0	        0
656.301	-4.00728e-06	        0	        0	        0
656.401	-3.99806e-06	        0	        0	        0
656.501	-3.98884e-06	        0	        0	        0
656.601	-3.97964e-06	        0	        0	        0
656.701	-3.97045e-06	        0	        0	        0
656.801	-3.96126e-06	        0	        0	        0
656.901	-3.95209e-06	        0	        0	        0
657.001	-3.94293e-06	        0	        0	        0
657.101	-3.93378e-06	        0	        0	        0
657.201	-3.92464e-06	        0	        0	        0
657.301	-3.91551e-06	        0	        0	        0
657.401	-3.90639e-06	        0	        0	        0
657.501	-3.89728e-06	        0	        0	        0
657.601	-3.88818e-06	        0	        0	        0
657.701	-3.87909e-06	        0	        0	        0
657.801	-3.87002e-06	        0	        0	        0
657.901	-3.86095e-06	        0	        0	        0
658.001	-3.8519e-06	        0	        0	        0
658.101	-3.84285e-06	        0	        0	        0
658.201	-3.83382e-06	        0	        0	        0
658.301	-3.8248e-06	        0	        0	        0
658.401	-3.81579e-06	        0	        0	        0
658.501	-3.80679e-06	        0	        0	        0
658.601	-3.7978e-06	        0	        0	        0
658.701	-3.78882e-06	        0	        0	        0
658.801	-3.77985e-06	        0	        0	        0
658.901	-3.7709e-06	        0	        0	        0
659.001	-3.76195e-06	        0	        0	        0
659.101	-3.75302e-06	        0	        0	        0
659.201	-3.74409e-06	        0	        0	        0
659.301	-3.73518e-06	        0	        0	        0
659.401	-3.72628e-06	        0	        0	        0
659.501	-3.71739e-06	        0	        0	        0
659.601	-3.70851e-06	        0	        0	        0
659.701	-3.69964e-06	        0	        0	        0
659.801	-3.69079e-06	        0	        0	        0
659.901	-3.68194e-06	        0	        0	        0
660.001	-3.67311e-06	        0	        0	        0
660.101	-3.66428e-06	        0	        0	        0
660.201	-3.65547e-06	        0	        0	        0
660.301	-3.64667e-06	        0	        0	        0
660.401	-3.63788e-06	        0	        0	        0
660.501	-3.6291e-06	        0	        0	        0
660.601	-3.62033e-06	        0	        0	        0
660.701	-3.61158e-06	        0	        0	        0
660.801	-3.60283e-06	        0	        0	        0
660.901	-3.5941e-06	        0	        0	        0
661.001	-3.58538e-06	        0	        0	        0
661.101	-3.57667e-06	        0	        0	        0
661.201	-3.56797e-06	        0	        0	        0
661.301	-3.55928e-06	        0	        0	        0
661.401	-3.5506e-06	        0	        0	        0
661.501	-3.54194e-06	        0	        0	        0
661.601	-3.53328e-06	        0	        0	        0
661.701	-3.52464e-06	        0	        0	        0
661.801	-3.51601e-06	        0	        0	        0
661.901	-3.50739e-06	        0	        0	        0
662.001	-3.49878e-06	        0	        0	        0
662.101	-3.49018e-06	        0	        0	        0
662.201	-3.48159e-06	        0	        0	        0
662.301	-3.47302e-06	        0	        0	        0
662.401	-3.46445e-06	        0	        0	        0
662.501	-3.4559e-06	        0	        0	        0
662.601	-3.44736e-06	        0	        0	        0
662.701	-3.43883e-06	        0	        0	        0
662.801	-3.43031e-06	        0	        0	        0
662.901	-3.4218e-06	        0	        0	        0
663.001	-3.41331e-06	        0	        0	        0
663.101	-3.40482e-06	        0	        0	        0
663.201	-3.39635e-06	        0	        0	        0
663.301	-3.38789e-06	        0	        0	        0
663.401	-3.37944e-06	        0	        0	        0
663.501	-3.371e-06	        0	        0	        0
663.601	-3.36257e-06	        0	        0	        0
663.701	-3.35416e-06	        0	        0	        0
663.801	-3.34575e-06	        0	        0	        0
663.901	-3.33736e-06	        0	        0	        0
664.001	-3.32898e-06	        0	        0	        0
664.101	-3.32061e-06	        0	        0	        0
664.201	-3.31225e-06	        0	        0	        0
664.301	-3.30391e-06	        0	        0	        0
664.401	-3.29557e-06	        0	        0	        0
664.501	-3.28725e-06	        0	        0	        0
664.601	-3.27894e-06	        0	        0	        0
664.701	-3.27064e-06	        0	        0	        0
664.801	-3.26235e-06	        0	        0	        0
664.901	-3.25407e-06	        0	        0	        0
665.001	-3.2458e-06	        0	        0	        0
665.101	-3.23755e-06	        0	        0	        0
665.201	-3.22931e-06	        0	        0	        0
665.301	-3.22107e-06	        0	        0	        0
665.401	-3.21286e-06	        0	        0	        0
665.501	-3.20465e-06	        0	        0	        0
665.601	-3.19645e-06	        0	        0	        0
665.701	-3.18827e-06	        0	        0	        0
665.801	-3.18009e-06	        0	        0	        0
665.901	-3.17193e-06	        0	        0	        0
666.001	-3.16378e-06	        0	        0	        0
666.101	-3.15564e-06	        0	        0	        0
666.201	-3.14752e-06	        0	        0	        0
666.301	-3.1394e-06	        0	        0	        0
666.401	-3.1313e-06	        0	        0	        0
666.501	-3.1232e-06	        0	        0	        0
666.601	-3.11512e-06	        0	        0	        0
666.701	-3.10706e-06	        0	        0	        0
666.801	-3.099e-06	        0	        0	        0
666.901	-3.09095e-06	        0	        0	        0
667.001	-3.08292e-06	        0	        0	        0
667.101	-3.0749e-06	        0	        0	        0
667.201	-3.06689e-06	        0	        0	        0
667.301	-3.05889e-06	        0	        0	        0
667.401	-3.0509e-06	        0	        0	        0
667.501	-3.04293e-06	        0	        0	        0
667.601	-3.03496e-06	        0	        0	        0
667.701	-3.02701e-06	        0	        0	        0
667.801	-3.01907e-06	        0	        0	        0
667.901	-3.01114e-06	        0	        0	        0
668.001	-3.00323e-06	        0	        0	        0
668.101	-2.99532e-06	        0	        0	        0
668.201	-2.98743e-06	        0	        0	        0
668.301	-2.97955e-06	        0	        0	        0
668.401	-2.97168e-06	        0	        0	        0
668.501	-2.96382e-06	        0	        0	        0
668.601	-2.95598e-06	        0	        0	        0
668.701	-2.94814e-06	        0	        0	        0
668.801	-2.94032e-06	        0	        0	        0
668.901	-2.93251e-06	        0	        0	        0
669.001	-2.92471e-06	        0	        0	        0
669.101	-2.91692e-06	        0	        0	        0
669.201	-2.90915e-06	        0	        0	        0
669.301	-2.90139e-06	        0	        0	        0
669.401	-2.89363e-06	        0	        0	        0
669.501	-2.88589e-06	        0	        0	        0
669.601	-2.87817e-06	        0	        0	        0
669.701	-2.87045e-06	        0	        0	        0
669.801	-2.86275e-06	        0	        0	        0
669.901	-2.85505e-06	        0	        0	        0
670.001	-2.84737e-06	        0	        0	        0
670.101	-2.83971e-06	        0	        0	        0
670.201	-2.83205e-06	        0	        0	        0
670.301	-2.8244e-06	        0	        0	        0
670.401	-2.81677e-06	        0	        0	        0
670.501	-2.80915e-06	        0	        0	        0
670.601	-2.80154e-06	        0	        0	        0
